ReviewID,OrderID,DeliveryRating,FoodRating
3012,3012,3,4
3013,3013,5,5
3014,3014,4,4
3015,3015,4,5
3016,3016,4,2
3017,3017,5,5
3018,3018,2,2
3019,3019,1,2
3020,3020,2,5
3021,3021,3,3
3022,3022,,
3023,3023,4,1
3024,3024,5,1
3025,3025,4,2
3026,3026,2,4
3027,3027,1,1
3028,3028,4,4
3029,3029,1,4
3030,3030,3,4
3031,3031,5,1
3032,3032,4,3
3033,3033,4,4
3034,3034,4,3
3035,3035,5,1
3036,3036,2,2
3037,3037,5,3
3038,3038,2,3
3039,3039,3,5
3040,3040,2,4
3041,3041,5,4
3042,3042,5,3
3043,3043,2,2
3044,3044,1,5
3045,3045,2,4
3046,3046,1,1
3047,3047,4,5
3048,3048,5,3
3049,3049,4,1
3050,3050,1,3
3051,3051,5,5
3052,3052,5,5
3053,3053,3,4
3054,3054,2,2
3055,3055,3,1
3056,3056,5,5
3057,3057,5,4
3058,3058,2,2
3059,3059,3,4
3060,3060,4,4
3061,3061,1,5
3062,3062,5,2
3063,3063,2,2
3064,3064,4,1
3065,3065,4,1
3066,3066,3,5
3067,3067,1,2
3068,3068,1,4
3069,3069,1,3
3070,3070,3,5
3071,3071,1,1
3072,3072,4,4
3073,3073,4,5
3074,3074,5,3
3075,3075,3,3
3076,3076,1,2
3077,3077,1,1
3078,3078,4,5
3079,3079,4,3
3080,3080,5,1
3081,3081,2,4
3082,3082,4,2
3083,3083,4,4
3084,3084,5,2
3085,3085,4,3
3086,3086,2,5
3087,3087,2,5
3088,3088,2,5
3089,3089,1,2
3090,3090,1,1
3091,3091,,
3092,3092,5,1
3093,3093,2,4
3094,3094,2,5
3095,3095,2,3
3096,3096,1,5
3097,3097,4,2
3098,3098,2,1
3099,3099,1,2
3100,3100,4,4
3101,3101,2,3
3102,3102,2,4
3103,3103,1,2
3104,3104,2,5
3105,3105,1,3
3106,3106,5,5
3107,3107,5,4
3108,3108,3,2
3109,3109,4,5
3110,3110,5,4
3111,3111,2,3
3112,3112,5,1
3113,3113,3,1
3114,3114,4,5
3115,3115,1,5
3116,3116,5,3
3117,3117,5,3
3118,3118,4,1
3119,3119,1,3
3120,3120,5,2
3121,3121,2,1
3122,3122,5,1
3123,3123,3,3
3124,3124,5,1
3125,3125,1,3
3126,3126,3,3
3127,3127,1,2
3128,3128,3,2
3129,3129,3,5
3130,3130,1,1
3131,3131,2,1
3132,3132,3,2
3133,3133,3,1
3134,3134,2,2
3135,3135,1,5
3136,3136,5,3
3137,3137,3,4
3138,3138,1,1
3139,3139,4,3
3140,3140,5,5
3141,3141,4,1
3142,3142,1,4
3143,3143,2,5
3144,3144,1,3
3145,3145,4,1
3146,3146,1,3
3147,3147,4,3
3148,3148,5,3
3149,3149,4,3
3150,3150,3,2
3151,3151,2,4
3152,3152,4,1
3153,3153,2,2
3154,3154,2,1
3155,3155,1,4
3156,3156,1,4
3157,3157,1,1
3158,3158,1,2
3159,3159,5,1
3160,3160,3,3
3161,3161,3,5
3162,3162,4,3
3163,3163,4,3
3164,3164,2,4
3165,3165,5,1
3166,3166,1,5
3167,3167,5,3
3168,3168,4,3
3169,3169,4,4
3170,3170,2,5
3171,3171,4,4
3172,3172,3,2
3173,3173,2,1
3174,3174,4,1
3175,3175,3,3
3176,3176,3,5
3177,3177,2,4
3178,3178,1,2
3179,3179,1,4
3180,3180,2,5
3181,3181,1,2
3182,3182,1,5
3183,3183,5,4
3184,3184,2,2
3185,3185,3,3
3186,3186,5,4
3187,3187,4,2
3188,3188,3,4
3189,3189,2,1
3190,3190,3,3
3191,3191,5,5
3192,3192,1,5
3193,3193,1,3
3194,3194,5,1
3195,3195,2,2
3196,3196,5,1
3197,3197,1,2
3198,3198,3,4
3199,3199,4,2
3200,3200,2,4
3201,3201,1,4
3202,3202,5,3
3203,3203,5,5
3204,3204,2,5
3205,3205,3,3
3206,3206,4,4
3207,3207,2,3
3208,3208,1,1
3209,3209,3,5
3210,3210,5,2
3211,3211,3,5
3212,3212,4,1
3213,3213,2,2
3214,3214,2,2
3215,3215,3,3
3216,3216,1,3
3217,3217,1,1
3218,3218,1,4
3219,3219,4,4
3220,3220,1,4
3221,3221,2,1
3222,3222,2,4
3223,3223,5,2
3224,3224,1,5
3225,3225,5,2
3226,3226,1,5
3227,3227,1,5
3228,3228,4,5
3229,3229,3,5
3230,3230,1,2
3231,3231,1,5
3232,3232,3,4
3233,3233,2,3
3234,3234,1,2
3235,3235,4,1
3236,3236,2,3
3237,3237,5,5
3238,3238,5,1
3239,3239,5,3
3240,3240,5,5
3241,3241,1,3
3242,3242,1,4
3243,3243,1,4
3244,3244,5,4
3245,3245,4,1
3246,3246,3,5
3247,3247,4,3
3248,3248,4,1
3249,3249,5,4
3250,3250,4,2
3251,3251,4,3
3252,3252,2,5
3253,3253,3,3
3254,3254,1,1
3255,3255,3,5
3256,3256,2,5
3257,3257,1,1
3258,3258,4,5
3259,3259,4,2
3260,3260,4,5
3261,3261,3,5
3262,3262,5,2
3263,3263,3,4
3264,3264,2,5
3265,3265,2,1
3266,3266,3,1
3267,3267,2,1
3268,3268,2,3
3269,3269,4,3
3270,3270,1,5
3271,3271,5,5
3272,3272,4,3
3273,3273,4,1
3274,3274,2,5
3275,3275,3,5
3276,3276,1,3
3277,3277,3,3
3278,3278,3,2
3279,3279,1,3
3280,3280,5,3
3281,3281,2,4
3282,3282,1,4
3283,3283,2,4
3284,3284,5,4
3285,3285,2,5
3286,3286,3,4
3287,3287,2,1
3288,3288,4,4
3289,3289,3,4
3290,3290,4,2
3291,3291,2,3
3292,3292,5,1
3293,3293,5,3
3294,3294,3,1
3295,3295,4,4
3296,3296,2,5
3297,3297,1,3
3298,3298,5,1
3299,3299,2,2
3300,3300,2,5
3301,3301,2,4
3302,3302,5,4
3303,3303,2,1
3304,3304,2,3
3305,3305,5,5
3306,3306,1,5
3307,3307,5,5
3308,3308,2,4
3309,3309,1,4
3310,3310,2,5
3311,3311,3,5
3312,3312,2,4
3313,3313,3,1
3314,3314,2,2
3315,3315,5,4
3316,3316,4,1
3317,3317,3,1
3318,3318,5,1
3319,3319,4,1
3320,3320,2,2
3321,3321,5,4
3322,3322,2,1
3323,3323,4,4
3324,3324,4,4
3325,3325,2,5
3326,3326,3,4
3327,3327,5,3
3328,3328,2,3
3329,3329,3,2
3330,3330,4,3
3331,3331,4,4
3332,3332,1,5
3333,3333,1,5
3334,3334,1,2
3335,3335,1,5
3336,3336,4,2
3337,3337,2,3
3338,3338,5,4
3339,3339,5,1
3340,3340,3,3
3341,3341,2,3
3342,3342,4,1
3343,3343,1,2
3344,3344,4,5
3345,3345,1,3
3346,3346,4,5
3347,3347,1,4
3348,3348,1,3
3349,3349,1,3
3350,3350,4,4
3351,3351,4,3
3352,3352,2,2
3353,3353,2,2
3354,3354,5,4
3355,3355,2,5
3356,3356,1,5
3357,3357,5,3
3358,3358,3,5
3359,3359,2,3
3360,3360,5,1
3361,3361,4,5
3362,3362,4,5
3363,3363,1,5
3364,3364,5,5
3365,3365,2,1
3366,3366,3,1
3367,3367,1,2
3368,3368,3,3
3369,3369,4,2
3370,3370,1,2
3371,3371,4,3
3372,3372,2,1
3373,3373,1,2
3374,3374,2,5
3375,3375,3,2
3376,3376,3,3
3377,3377,1,4
3378,3378,4,3
3379,3379,2,4
3380,3380,2,5
3381,3381,4,1
3382,3382,2,4
3383,3383,1,5
3384,3384,4,5
3385,3385,5,1
3386,3386,5,5
3387,3387,2,5
3388,3388,5,5
3389,3389,1,3
3390,3390,5,4
3391,3391,2,1
3392,3392,1,5
3393,3393,2,2
3394,3394,3,4
3395,3395,3,2
3396,3396,1,1
3397,3397,3,5
3398,3398,1,4
3399,3399,3,5
3400,3400,1,5
3401,3401,5,1
3402,3402,1,5
3403,3403,2,5
3404,3404,4,1
3405,3405,3,5
3406,3406,4,3
3407,3407,4,3
3408,3408,1,4
3409,3409,3,3
3410,3410,4,2
3411,3411,1,3
3412,3412,2,5
3413,3413,1,2
3414,3414,4,5
3415,3415,1,2
3416,3416,1,3
3417,3417,1,2
3418,3418,5,3
3419,3419,5,3
3420,3420,1,1
3421,3421,2,3
3422,3422,1,1
3423,3423,2,4
3424,3424,,
3425,3425,1,5
3426,3426,5,5
3427,3427,2,3
3428,3428,1,2
3429,3429,1,2
3430,3430,3,5
3431,3431,3,2
3432,3432,1,2
3433,3433,5,3
3434,3434,2,2
3435,3435,1,2
3436,3436,4,3
3437,3437,1,2
3438,3438,2,5
3439,3439,4,2
3440,3440,5,3
3441,3441,5,3
3442,3442,2,5
3443,3443,3,1
3444,3444,5,1
3445,3445,2,4
3446,3446,5,5
3447,3447,2,2
3448,3448,1,5
3449,3449,3,2
3450,3450,1,4
3451,3451,5,1
3452,3452,2,3
3453,3453,4,5
3454,3454,4,5
3455,3455,3,5
3456,3456,,
3457,3457,5,1
3458,3458,5,1
3459,3459,4,1
3460,3460,5,5
3461,3461,3,5
3462,3462,2,2
3463,3463,1,1
3464,3464,4,2
3465,3465,4,2
3466,3466,3,5
3467,3467,5,1
3468,3468,3,3
3469,3469,3,5
3470,3470,5,2
3471,3471,4,3
3472,3472,5,1
3473,3473,1,4
3474,3474,5,2
3475,3475,4,2
3476,3476,5,2
3477,3477,5,5
3478,3478,3,4
3479,3479,5,3
3480,3480,2,4
3481,3481,1,3
3482,3482,5,1
3483,3483,1,4
3484,3484,2,3
3485,3485,3,5
3486,3486,2,2
3487,3487,1,1
3488,3488,5,3
3489,3489,5,5
3490,3490,3,4
3491,3491,4,2
3492,3492,2,2
3493,3493,1,1
3494,3494,4,1
3495,3495,4,5
3496,3496,3,1
3497,3497,2,4
3498,3498,1,4
3499,3499,2,3
3500,3500,5,2
3501,3501,2,1
3502,3502,4,2
3503,3503,3,4
3504,3504,3,5
3505,3505,4,4
3506,3506,4,1
3507,3507,4,3
3508,3508,2,3
3509,3509,1,2
3510,3510,5,4
3511,3511,4,4
3512,3512,2,1
3513,3513,3,1
3514,3514,5,1
3515,3515,5,4
3516,3516,1,2
3517,3517,3,5
3518,3518,2,1
3519,3519,2,4
3520,3520,1,4
3521,3521,1,5
3522,3522,4,4
3523,3523,4,4
3524,3524,3,4
3525,3525,3,2
3526,3526,2,1
3527,3527,2,2
3528,3528,3,1
3529,3529,5,1
3530,3530,2,1
3531,3531,1,3
3532,3532,3,5
3533,3533,1,4
3534,3534,2,1
3535,3535,4,4
3536,3536,5,1
3537,3537,3,5
3538,3538,3,1
3539,3539,2,5
3540,3540,1,4
3541,3541,5,4
3542,3542,4,3
3543,3543,5,1
3544,3544,2,2
3545,3545,1,2
3546,3546,5,1
3547,3547,1,4
3548,3548,5,3
3549,3549,2,3
3550,3550,3,3
3551,3551,4,5
3552,3552,3,5
3553,3553,5,1
3554,3554,3,3
3555,3555,4,4
3556,3556,3,3
3557,3557,5,5
3558,3558,4,5
3559,3559,3,1
3560,3560,4,3
3561,3561,4,1
3562,3562,5,5
3563,3563,5,1
3564,3564,5,3
3565,3565,3,5
3566,3566,3,1
3567,3567,2,2
3568,3568,5,1
3569,3569,4,4
3570,3570,2,4
3571,3571,5,3
3572,3572,4,3
3573,3573,1,1
3574,3574,2,3
3575,3575,5,4
3576,3576,1,2
3577,3577,2,4
3578,3578,2,1
3579,3579,3,2
3580,3580,2,4
3581,3581,3,5
3582,3582,2,5
3583,3583,2,2
3584,3584,5,5
3585,3585,2,1
3586,3586,3,3
3587,3587,1,4
3588,3588,2,4
3589,3589,2,5
3590,3590,1,3
3591,3591,5,1
3592,3592,1,1
3593,3593,4,4
3594,3594,5,3
3595,3595,5,4
3596,3596,1,1
3597,3597,1,1
3598,3598,5,1
3599,3599,3,5
3600,3600,5,4
3601,3601,4,4
3602,3602,4,4
3603,3603,4,1
3604,3604,1,5
3605,3605,4,5
3606,3606,5,3
3607,3607,3,2
3608,3608,1,5
3609,3609,1,2
3610,3610,,
3611,3611,3,3
3612,3612,5,1
3613,3613,3,3
3614,3614,1,5
3615,3615,5,5
3616,3616,3,4
3617,3617,4,4
3618,3618,2,3
3619,3619,4,1
3620,3620,2,5
3621,3621,1,3
3622,3622,4,2
3623,3623,1,5
3624,3624,5,2
3625,3625,3,5
3626,3626,3,1
3627,3627,4,2
3628,3628,4,2
3629,3629,4,2
3630,3630,5,1
3631,3631,5,3
3632,3632,5,5
3633,3633,5,4
3634,3634,5,2
3635,3635,5,5
3636,3636,2,3
3637,3637,2,3
3638,3638,4,1
3639,3639,4,3
3640,3640,1,3
3641,3641,3,1
3642,3642,2,1
3643,3643,2,2
3644,3644,2,4
3645,3645,1,3
3646,3646,1,3
3647,3647,1,1
3648,3648,1,3
3649,3649,5,2
3650,3650,1,1
3651,3651,3,1
3652,3652,4,3
3653,3653,4,1
3654,3654,5,3
3655,3655,3,2
3656,3656,1,3
3657,3657,2,3
3658,3658,1,5
3659,3659,2,4
3660,3660,1,5
3661,3661,4,3
3662,3662,3,5
3663,3663,4,5
3664,3664,1,1
3665,3665,5,5
3666,3666,2,2
3667,3667,5,5
3668,3668,1,1
3669,3669,1,5
3670,3670,1,3
3671,3671,1,2
3672,3672,1,5
3673,3673,5,1
3674,3674,2,1
3675,3675,3,3
3676,3676,3,4
3677,3677,4,4
3678,3678,4,5
3679,3679,2,4
3680,3680,5,5
3681,3681,,
3682,3682,2,5
3683,3683,1,1
3684,3684,4,5
3685,3685,1,2
3686,3686,2,2
3687,3687,2,2
3688,3688,4,1
3689,3689,1,5
3690,3690,1,1
3691,3691,4,3
3692,3692,5,5
3693,3693,4,3
3694,3694,2,1
3695,3695,1,5
3696,3696,2,2
3697,3697,3,4
3698,3698,3,3
3699,3699,5,1
3700,3700,1,1
3701,3701,3,2
3702,3702,3,2
3703,3703,1,3
3704,3704,1,1
3705,3705,1,2
3706,3706,2,3
3707,3707,2,3
3708,3708,4,1
3709,3709,1,1
3710,3710,4,5
3711,3711,5,5
3712,3712,3,1
3713,3713,3,1
3714,3714,5,1
3715,3715,3,3
3716,3716,2,4
3717,3717,4,3
3718,3718,1,1
3719,3719,2,4
3720,3720,2,3
3721,3721,4,5
3722,3722,5,5
3723,3723,3,1
3724,3724,5,1
3725,3725,5,2
3726,3726,2,4
3727,3727,1,3
3728,3728,2,3
3729,3729,5,1
3730,3730,4,5
3731,3731,4,5
3732,3732,2,1
3733,3733,5,2
3734,3734,1,1
3735,3735,5,5
3736,3736,5,4
3737,3737,4,1
3738,3738,3,3
3739,3739,4,1
3740,3740,1,2
3741,3741,5,4
3742,3742,1,4
3743,3743,2,5
3744,3744,5,5
3745,3745,2,3
3746,3746,1,5
3747,3747,4,5
3748,3748,5,5
3749,3749,2,4
3750,3750,1,2
3751,3751,2,2
3752,3752,4,1
3753,3753,5,1
3754,3754,2,5
3755,3755,1,1
3756,3756,4,4
3757,3757,3,1
3758,3758,1,5
3759,3759,2,5
3760,3760,4,5
3761,3761,1,5
3762,3762,1,5
3763,3763,4,3
3764,3764,5,2
3765,3765,1,4
3766,3766,4,3
3767,3767,1,1
3768,3768,5,4
3769,3769,3,3
3770,3770,1,4
3771,3771,2,4
3772,3772,5,4
3773,3773,2,1
3774,3774,2,1
3775,3775,1,2
3776,3776,4,1
3777,3777,1,5
3778,3778,1,5
3779,3779,1,3
3780,3780,2,4
3781,3781,5,1
3782,3782,4,4
3783,3783,3,4
3784,3784,1,1
3785,3785,5,5
3786,3786,4,4
3787,3787,2,2
3788,3788,4,4
3789,3789,1,4
3790,3790,3,3
3791,3791,5,3
3792,3792,3,3
3793,3793,1,5
3794,3794,1,2
3795,3795,1,1
3796,3796,1,4
3797,3797,1,5
3798,3798,3,2
3799,3799,2,1
3800,3800,3,4
3801,3801,2,2
3802,3802,1,5
3803,3803,1,5
3804,3804,5,2
3805,3805,4,2
3806,3806,1,5
3807,3807,2,2
3808,3808,1,5
3809,3809,4,2
3810,3810,2,4
3811,3811,4,1
3812,3812,4,5
3813,3813,5,3
3814,3814,1,2
3815,3815,4,5
3816,3816,4,1
3817,3817,4,3
3818,3818,1,2
3819,3819,4,4
3820,3820,1,4
3821,3821,5,4
3822,3822,5,4
3823,3823,3,3
3824,3824,5,4
3825,3825,5,5
3826,3826,1,5
3827,3827,4,2
3828,3828,5,3
3829,3829,1,3
3830,3830,4,1
3831,3831,3,5
3832,3832,3,4
3833,3833,3,4
3834,3834,5,3
3835,3835,3,2
3836,3836,3,1
3837,3837,5,1
3838,3838,5,3
3839,3839,2,4
3840,3840,2,3
3841,3841,5,1
3842,3842,5,5
3843,3843,1,5
3844,3844,3,4
3845,3845,4,1
3846,3846,4,5
3847,3847,3,3
3848,3848,1,5
3849,3849,4,2
3850,3850,3,2
3851,3851,3,5
3852,3852,3,3
3853,3853,2,2
3854,3854,4,5
3855,3855,5,5
3856,3856,5,5
3857,3857,1,4
3858,3858,1,5
3859,3859,2,2
3860,3860,4,5
3861,3861,2,2
3862,3862,1,2
3863,3863,1,1
3864,3864,4,3
3865,3865,5,1
3866,3866,1,4
3867,3867,2,2
3868,3868,3,5
3869,3869,4,2
3870,3870,3,1
3871,3871,4,5
3872,3872,1,1
3873,3873,3,3
3874,3874,2,1
3875,3875,5,1
3876,3876,1,5
3877,3877,2,5
3878,3878,,
3879,3879,3,1
3880,3880,3,3
3881,3881,2,2
3882,3882,2,4
3883,3883,5,1
3884,3884,1,4
3885,3885,2,4
3886,3886,4,4
3887,3887,1,5
3888,3888,4,3
3889,3889,2,4
3890,3890,1,5
3891,3891,1,1
3892,3892,2,5
3893,3893,2,5
3894,3894,3,4
3895,3895,4,3
3896,3896,2,2
3897,3897,5,1
3898,3898,5,3
3899,3899,1,1
3900,3900,1,2
3901,3901,2,1
3902,3902,5,5
3903,3903,3,2
3904,3904,5,1
3905,3905,5,4
3906,3906,3,3
3907,3907,2,3
3908,3908,4,1
3909,3909,2,5
3910,3910,1,3
3911,3911,5,5
3912,3912,1,4
3913,3913,4,1
3914,3914,2,4
3915,3915,3,2
3916,3916,3,2
3917,3917,4,2
3918,3918,1,4
3919,3919,2,3
3920,3920,3,1
3921,3921,4,5
3922,3922,3,5
3923,3923,1,2
3924,3924,5,2
3925,3925,4,4
3926,3926,5,5
3927,3927,1,1
3928,3928,2,4
3929,3929,2,2
3930,3930,4,1
3931,3931,5,3
3932,3932,3,4
3933,3933,4,4
3934,3934,4,2
3935,3935,2,2
3936,3936,2,4
3937,3937,3,3
3938,3938,2,1
3939,3939,4,2
3940,3940,1,5
3941,3941,2,3
3942,3942,1,4
3943,3943,1,5
3944,3944,5,1
3945,3945,1,2
3946,3946,3,1
3947,3947,1,5
3948,3948,1,2
3949,3949,2,5
3950,3950,3,4
3951,3951,5,4
3952,3952,5,4
3953,3953,5,4
3954,3954,5,1
3955,3955,4,4
3956,3956,4,2
3957,3957,5,2
3958,3958,2,2
3959,3959,4,2
3960,3960,1,3
3961,3961,5,5
3962,3962,4,2
3963,3963,2,3
3964,3964,1,4
3965,3965,1,3
3966,3966,2,2
3967,3967,1,3
3968,3968,2,1
3969,3969,1,5
3970,3970,2,2
3971,3971,4,1
3972,3972,5,4
3973,3973,3,4
3974,3974,4,2
3975,3975,5,2
3976,3976,4,4
3977,3977,3,5
3978,3978,1,5
3979,3979,1,3
3980,3980,5,1
3981,3981,5,2
3982,3982,2,5
3983,3983,1,1
3984,3984,3,3
3985,3985,5,1
3986,3986,2,4
3987,3987,2,2
3988,3988,4,4
3989,3989,2,1
3990,3990,4,3
3991,3991,5,5
3992,3992,4,3
3993,3993,5,1
3994,3994,3,4
3995,3995,2,2
3996,3996,1,2
3997,3997,5,2
3998,3998,5,1
3999,3999,5,5
4000,4000,1,5
4001,4001,3,1
4002,4002,1,4
4003,4003,4,1
4004,4004,4,1
4005,4005,2,1
4006,4006,4,4
4007,4007,4,5
4008,4008,2,4
4009,4009,3,5
4010,4010,1,5
4011,4011,4,1
4012,4012,4,4
4013,4013,2,3
4014,4014,2,4
4015,4015,5,4
4016,4016,1,4
4017,4017,3,1
4018,4018,2,4
4019,4019,3,5
4020,4020,5,3
4021,4021,2,5
4022,4022,2,4
4023,4023,5,1
4024,4024,2,4
4025,4025,5,1
4026,4026,2,3
4027,4027,3,3
4028,4028,2,3
4029,4029,1,2
4030,4030,5,5
4031,4031,5,1
4032,4032,5,2
4033,4033,4,4
4034,4034,3,5
4035,4035,4,3
4036,4036,4,3
4037,4037,5,1
4038,4038,4,3
4039,4039,5,4
4040,4040,1,1
4041,4041,3,3
4042,4042,3,3
4043,4043,3,1
4044,4044,2,5
4045,4045,4,1
4046,4046,5,4
4047,4047,3,5
4048,4048,1,5
4049,4049,3,3
4050,4050,4,3
4051,4051,2,2
4052,4052,2,4
4053,4053,4,1
4054,4054,1,4
4055,4055,2,2
4056,4056,5,1
4057,4057,4,5
4058,4058,5,5
4059,4059,1,3
4060,4060,5,3
4061,4061,5,1
4062,4062,2,1
4063,4063,3,4
4064,4064,2,1
4065,4065,4,1
4066,4066,4,2
4067,4067,5,2
4068,4068,,
4069,4069,5,3
4070,4070,5,2
4071,4071,4,1
4072,4072,4,2
4073,4073,5,3
4074,4074,5,5
4075,4075,4,2
4076,4076,4,4
4077,4077,1,1
4078,4078,1,1
4079,4079,2,5
4080,4080,3,5
4081,4081,3,1
4082,4082,5,3
4083,4083,5,2
4084,4084,5,1
4085,4085,1,5
4086,4086,4,2
4087,4087,3,4
4088,4088,5,4
4089,4089,4,5
4090,4090,5,4
4091,4091,5,4
4092,4092,4,3
4093,4093,3,5
4094,4094,2,2
4095,4095,1,4
4096,4096,4,2
4097,4097,3,2
4098,4098,5,1
4099,4099,1,2
4100,4100,3,2
4101,4101,3,2
4102,4102,5,5
4103,4103,5,5
4104,4104,1,1
4105,4105,3,3
4106,4106,3,5
4107,4107,5,5
4108,4108,5,5
4109,4109,3,5
4110,4110,4,3
4111,4111,1,3
4112,4112,4,4
4113,4113,5,5
4114,4114,5,3
4115,4115,5,3
4116,4116,4,3
4117,4117,3,2
4118,4118,4,5
4119,4119,5,3
4120,4120,5,2
4121,4121,,
4122,4122,,
4123,4123,1,3
4124,4124,4,4
4125,4125,4,5
4126,4126,3,3
4127,4127,5,3
4128,4128,3,4
4129,4129,5,3
4130,4130,2,3
4131,4131,3,4
4132,4132,1,1
4133,4133,4,4
4134,4134,1,3
4135,4135,3,1
4136,4136,3,4
4137,4137,1,5
4138,4138,4,1
4139,4139,5,4
4140,4140,2,4
4141,4141,4,5
4142,4142,2,4
4143,4143,4,1
4144,4144,5,2
4145,4145,4,2
4146,4146,4,5
4147,4147,2,2
4148,4148,5,5
4149,4149,5,2
4150,4150,1,1
4151,4151,4,1
4152,4152,4,4
4153,4153,5,3
4154,4154,1,5
4155,4155,1,1
4156,4156,5,2
4157,4157,1,5
4158,4158,3,4
4159,4159,2,1
4160,4160,4,5
4161,4161,3,1
4162,4162,5,5
4163,4163,2,4
4164,4164,4,2
4165,4165,2,1
4166,4166,4,4
4167,4167,4,1
4168,4168,4,3
4169,4169,1,1
4170,4170,2,3
4171,4171,5,3
4172,4172,5,2
4173,4173,4,3
4174,4174,5,1
4175,4175,2,2
4176,4176,3,5
4177,4177,4,5
4178,4178,2,1
4179,4179,5,3
4180,4180,3,1
4181,4181,1,4
4182,4182,4,3
4183,4183,4,5
4184,4184,4,1
4185,4185,5,3
4186,4186,2,1
4187,4187,2,3
4188,4188,4,4
4189,4189,1,3
4190,4190,3,2
4191,4191,3,5
4192,4192,3,1
4193,4193,1,2
4194,4194,3,4
4195,4195,1,5
4196,4196,1,5
4197,4197,3,1
4198,4198,1,5
4199,4199,4,4
4200,4200,2,5
4201,4201,1,4
4202,4202,2,4
4203,4203,4,1
4204,4204,5,5
4205,4205,4,3
4206,4206,1,2
4207,4207,1,1
4208,4208,2,4
4209,4209,2,4
4210,4210,1,3
4211,4211,3,4
4212,4212,1,5
4213,4213,3,4
4214,4214,4,2
4215,4215,2,1
4216,4216,4,5
4217,4217,2,4
4218,4218,4,4
4219,4219,5,1
4220,4220,4,2
4221,4221,1,2
4222,4222,2,3
4223,4223,1,2
4224,4224,2,5
4225,4225,1,3
4226,4226,4,4
4227,4227,3,2
4228,4228,3,2
4229,4229,3,5
4230,4230,5,1
4231,4231,2,3
4232,4232,3,1
4233,4233,4,5
4234,4234,2,1
4235,4235,1,4
4236,4236,5,2
4237,4237,1,5
4238,4238,3,5
4239,4239,5,3
4240,4240,4,1
4241,4241,5,2
4242,4242,5,3
4243,4243,1,5
4244,4244,4,1
4245,4245,4,4
4246,4246,4,1
4247,4247,5,1
4248,4248,2,1
4249,4249,4,3
4250,4250,4,5
4251,4251,5,4
4252,4252,3,2
4253,4253,4,2
4254,4254,1,2
4255,4255,4,4
4256,4256,2,3
4257,4257,1,2
4258,4258,3,1
4259,4259,2,2
4260,4260,5,3
4261,4261,5,1
4262,4262,3,5
4263,4263,1,4
4264,4264,3,2
4265,4265,2,2
4266,4266,1,1
4267,4267,1,4
4268,4268,2,5
4269,4269,3,3
4270,4270,4,2
4271,4271,2,2
4272,4272,1,2
4273,4273,5,1
4274,4274,5,5
4275,4275,2,4
4276,4276,4,2
4277,4277,1,2
4278,4278,4,5
4279,4279,2,1
4280,4280,2,3
4281,4281,4,4
4282,4282,5,2
4283,4283,4,4
4284,4284,2,1
4285,4285,2,2
4286,4286,3,4
4287,4287,1,4
4288,4288,5,4
4289,4289,5,5
4290,4290,3,2
4291,4291,3,3
4292,4292,4,3
4293,4293,5,3
4294,4294,3,3
4295,4295,4,3
4296,4296,2,3
4297,4297,4,2
4298,4298,3,3
4299,4299,1,3
4300,4300,1,5
4301,4301,1,1
4302,4302,3,2
4303,4303,3,1
4304,4304,5,4
4305,4305,1,3
4306,4306,5,3
4307,4307,2,3
4308,4308,1,1
4309,4309,4,5
4310,4310,2,3
4311,4311,5,4
4312,4312,5,2
4313,4313,2,3
4314,4314,3,5
4315,4315,2,2
4316,4316,5,2
4317,4317,5,2
4318,4318,3,1
4319,4319,5,4
4320,4320,3,5
4321,4321,4,2
4322,4322,5,4
4323,4323,1,4
4324,4324,1,3
4325,4325,4,5
4326,4326,4,3
4327,4327,1,2
4328,4328,2,5
4329,4329,5,5
4330,4330,2,1
4331,4331,3,4
4332,4332,5,4
4333,4333,3,2
4334,4334,4,3
4335,4335,4,2
4336,4336,4,4
4337,4337,5,4
4338,4338,3,1
4339,4339,1,1
4340,4340,1,1
4341,4341,1,4
4342,4342,3,1
4343,4343,2,2
4344,4344,5,2
4345,4345,1,3
4346,4346,2,4
4347,4347,3,3
4348,4348,3,5
4349,4349,1,4
4350,4350,3,1
4351,4351,2,1
4352,4352,3,2
4353,4353,5,1
4354,4354,1,2
4355,4355,4,3
4356,4356,5,5
4357,4357,5,3
4358,4358,3,4
4359,4359,3,3
4360,4360,1,5
4361,4361,1,3
4362,4362,2,3
4363,4363,5,3
4364,4364,,
4365,4365,2,5
4366,4366,1,5
4367,4367,2,1
4368,4368,,
4369,4369,2,3
4370,4370,3,2
4371,4371,4,5
4372,4372,3,4
4373,4373,5,5
4374,4374,4,3
4375,4375,2,1
4376,4376,3,2
4377,4377,2,1
4378,4378,1,1
4379,4379,1,5
4380,4380,3,3
4381,4381,5,4
4382,4382,4,1
4383,4383,5,4
4384,4384,4,4
4385,4385,3,5
4386,4386,2,4
4387,4387,5,5
4388,4388,1,4
4389,4389,3,4
4390,4390,4,4
4391,4391,3,3
4392,4392,1,3
4393,4393,3,1
4394,4394,4,4
4395,4395,5,3
4396,4396,2,5
4397,4397,4,5
4398,4398,3,2
4399,4399,4,1
4400,4400,1,2
4401,4401,4,2
4402,4402,1,4
4403,4403,4,5
4404,4404,1,1
4405,4405,1,5
4406,4406,3,2
4407,4407,4,5
4408,4408,3,2
4409,4409,2,2
4410,4410,2,3
